ID,postTime,nLike,prediction,probability
12549121312,20191110-124150,4,pug, 99.75641965866089
7468031495,20191107-091903,1,sunglasses, 72.57495522499084
5160453608,20191109-193743,1,red_wine, 33.84675979614258
21965312131,20191108-091127,1,stage, 52.31524705886841
456909014,20191108-110636,40,sandal, 49.28222894668579
235382555,20191108-093445,1,French_horn, 33.49021077156067
371777138,20191104-204649,50,palace, 73.35418462753296
22962939389,20191109-231219,1,miniskirt, 49.77163076400757
1596466939,20191109-222109,1,bulletproof_vest, 26.110750436782837
327594733,20190320-235905,73,bikini, 87.7364456653595
1455165059,20191108-172953,7,apron, 37.728339433670044
485055859,20191108-114148,7,guillotine, 68.09614896774292
7182808653,20191110-181040,2,stole, 98.49240779876709
3464997,20191108-132411,1,umbrella, 32.643911242485046
13507595187,20191108-212942,2,paintbrush, 11.758632212877274
23065963536,20191029-212534,2,jersey, 27.555757761001587
22180536210,20191110-113915,5,book_jacket, 26.061061024665833
21214902515,20191108-101930,1,plate, 51.62891745567322
23049575818,20191108-202832,1,buckle, 15.185554325580597
209800277,20191110-140548,4,palace, 70.99078893661499
6896193671,20191111-000538,3,stage, 68.55067610740662
247381970,20191109-002421,7,crossword_puzzle, 43.212494254112244
9733896,20191109-154503,1,web_site, 13.949742913246155
4026701284,20191109-193934,1,crane, 44.95458006858826
17711325056,20191108-085907,2,fur_coat, 95.65289616584778
2328983322,20191109-125106,1,German_shepherd, 95.13667821884155
2203985012,20191109-152205,2,scoreboard, 81.12984895706177
7461629207,20191108-041705,59,swimming_trunks, 97.8444516658783
22387906638,20191109-222745,5,studio_couch, 42.267486453056335
1699771163,20191110-150220,1,jigsaw_puzzle, 18.681441247463226
4483564138,20191107-215017,1,slide_rule, 48.66020679473877
969881972,20191107-065433,44,prison, 23.485617339611053
5859639038,20191110-120144,1,monastery, 28.5276859998703
8730501956,20191105-120447,125,sunglasses, 76.4055609703064
8738131218,20191109-113437,1,stole, 35.04636287689209
4484189043,20191109-114533,1,electric_guitar, 63.83694410324097
2350861714,20190731-180213,957,dining_table, 19.495724141597748
5595223374,20191109-153254,6,feather_boa, 53.77950668334961
6739298435,20191107-124853,354,Weimaraner, 98.64361882209778
6887653446,20191110-151224,1,monitor, 38.33533525466919
6381728899,20191110-175906,3,maze, 71.1524486541748
6739298435,20191029-103044,392,stage, 16.911640763282776
184620953,20191110-171616,3,fur_coat, 60.5305016040802
535010084,20191108-200702,32,stole, 88.38286995887756
3781969323,20191110-210908,3,brass, 62.22369074821472
10598476187,20191110-132101,4,bakery, 43.08771193027496
9289512344,20191107-080645,3,coil, 73.5409677028656
1446452659,20191110-172632,3,unicycle, 43.160778284072876
10087943878,20191109-010214,2,barbershop, 30.81759810447693
11296793,20191109-145013,2,can_opener, 67.3043966293335
221414395,20191109-131729,23,dumbbell, 42.25795567035675
201027985,20191110-110657,5,dumbbell, 49.36297535896301
8444486270,20191110-183510,3,jersey, 45.71669101715088
1258084648,20191110-210803,3,china_cabinet, 27.982091903686523
3980967439,20191108-183656,3,mask, 13.032180070877075
8281651291,20191108-174834,2,bow_tie, 23.676039278507233
2105297629,20191109-142028,1,pillow, 81.5727710723877
7489713972,20191109-144021,15,scoreboard, 11.928721517324448
1723836274,20191107-235146,1,bathing_cap, 9.675309807062149
1720998826,20191110-174832,1,unicycle, 23.530568182468414
777363258,20191107-113500,3,stole, 20.334690809249878
31935151,20191109-172410,1,rapeseed, 16.326749324798584
8757285295,20190520-140555,33,street_sign, 48.65557253360748
19340727,20191108-134703,1,jersey, 26.045924425125122
21977006829,20191107-201425,2,running_shoe, 98.49612712860107
1442920767,20191109-204420,1,oboe, 14.109449088573456
1961402326,20191109-171313,5,triumphal_arch, 99.63967204093933
3575976422,20191108-070556,32,mountain_bike, 57.781124114990234
3088811994,20191109-144925,4,brassiere, 19.74286288022995
23297348283,20191108-110606,2,butcher_shop, 96.05206251144409
2178511235,20191110-112737,2,cowboy_hat, 39.05600309371948
14220103442,20191108-210428,3,bubble, 36.39967739582062
13257668214,20190827-050913,475,killer_whale, 89.79991674423218
7179590146,20191107-111103,3,cassette, 27.125349640846252
35377554,20191108-195519,2,rapeseed, 97.49235510826111
9727043121,20191109-142824,1,jean, 25.01172125339508
9170696999,20191109-114542,1,spiny_lobster, 10.601052641868591
8331710471,20191107-081924,4,web_site, 42.025578022003174
4113018123,20191108-110640,6,red_wine, 69.09607648849487
23933233,20191107-212423,2,wing, 97.41110801696777
8152777751,20191107-202604,2,espresso_maker, 25.182661414146423
24296881954,20191108-152247,1,paper_towel, 27.430713176727295
330826680,20191109-011447,2,palace, 72.55712151527405
1938696987,20191107-120706,1,book_jacket, 17.08603799343109
5602587283,20191109-150304,33,mailbox, 10.85619032382965
7718865747,20190927-225316,682,mask, 58.033543825149536
3448194625,20191105-151646,48,comic_book, 63.83407115936279
10001067330,20191108-200723,1,balance_beam, 47.958192229270935
22349616802,20191109-193734,2,Rottweiler, 98.58378767967224
215305374,20191110-164638,25,bell_cote, 46.94804549217224
951824282,20191107-081854,2,cinema, 12.786351144313812
4937965991,20191108-180138,3,racket, 74.89523887634277
14564179101,20191108-204135,1,gown, 47.82618284225464
2045460670,20191108-143359,1,nematode, 14.596021175384521
54651225,20191104-062558,275,palace, 64.05816674232483
1242696898,20191110-184321,1,torch, 24.280056357383728
188450592,20191108-125146,2,lakeside, 19.852381944656372
23132368451,20191109-131208,7,brassiere, 57.64762759208679
15972791350,20191109-120748,5,church, 30.43542504310608
217774198,20191111-001216,1,oscilloscope, 19.471998512744904
3238611333,20191109-111112,3,monastery, 17.233674228191376
8166922370,20191110-231911,4,envelope, 23.480159044265747
3575976422,20191108-070556,55,mountain_bike, 57.781124114990234
305013671,20191110-132314,3,web_site, 33.43237638473511
470065493,20191107-084649,3,marimba, 51.50614380836487
23474008763,20191110-174737,9,bicycle-built-for-two, 60.38382649421692
1571349875,20191110-113915,2,valley, 49.885863065719604
3124775577,20191108-184139,1,web_site, 49.27670955657959
1992712532,20190906-215000,225,crutch, 20.520339906215668
1608354079,20191109-144903,1,web_site, 20.399190485477448
13463609496,20191110-121933,8,bow_tie, 12.859483063220978
3572766516,20191108-231013,3,theater_curtain, 80.92771172523499
2701573781,20191109-010350,26,pier, 30.67830502986908
12721081487,20191108-122826,2,microwave, 22.599010169506073
7920870076,20191108-094439,2,washer, 97.29540944099426
18168067411,20191109-163834,2,coil, 27.19714045524597
23588285308,20191109-022156,16,comic_book, 45.17376720905304
6745065147,20191105-153010,30,sunglass, 56.53780698776245
5616145180,20191110-144004,3,pole, 33.98960828781128
214605218,20191110-141844,1,manhole_cover, 5.8654166758060455
8626737809,20191109-020205,8,lab_coat, 98.76010417938232
10488828143,20191109-153258,4,torch, 43.67027282714844
11184932,20191109-120907,1,triumphal_arch, 13.55677843093872
249224488,20191108-181223,64,meat_loaf, 94.64713931083679
3714998107,20191108-221356,38,umbrella, 49.97819364070892
9137865823,20191109-210531,1,trombone, 15.281859040260315
15738524,20191109-170927,200,miniskirt, 93.51285696029663
144464783,20191110-231136,108,traffic_light, 10.897799581289291
144293667,20191110-220419,76,sunglass, 71.05517983436584
10082779510,20191109-124254,24,throne, 21.191328763961792
22026516612,20191110-163722,3,envelope, 53.92705798149109
8162213135,20191108-222408,3,strainer, 35.016512870788574
144464783,20191110-231136,38,traffic_light, 10.897799581289291
1472457325,20191110-002904,3,triumphal_arch, 99.74084496498108
7878428375,20191109-150134,3,strawberry, 67.43900179862976
318095738,20191110-150246,3,triumphal_arch, 97.79236912727356
3122406176,20191108-134757,30,cab, 15.632656216621399
7314794481,20191110-153606,2,tray, 31.681743264198303
521531520,20191110-182245,2,limousine, 70.29871344566345
9603073178,20191110-184238,5,balloon, 48.51676523685455
1140991343,20191109-143057,1,airliner, 68.98979544639587
1476106580,20191107-201432,2,theater_curtain, 48.9323616027832
11267970,20191111-001416,1012,miniskirt, 44.09709870815277
6660518350,20191109-132505,1,cab, 37.73976266384125
8245859255,20191109-221004,29,web_site, 38.413259387016296
353063073,20191107-204945,1,trolleybus, 51.32828950881958
1821377452,20191110-234308,3,microphone, 11.96516677737236
3245432186,20191110-234128,7,parking_meter, 51.8213152885437
4535512590,20191110-110501,1,hot_pot, 19.135330617427826
699496405,20191107-094400,1,sunglasses, 92.02319383621216
494948184,20191110-145150,3,palace, 51.34599804878235
23153447589,20191110-224500,1,bullet_train, 33.65773558616638
2270049737,20191108-085924,1,ski, 21.154125034809113
11662514046,20191108-180041,6,vending_machine, 19.477802515029907
1806435490,20191109-212511,70,racket, 13.769195973873138
21812320383,20191107-094959,2,basenji, 91.32086038589478
1902675316,20191107-210407,18,iPod, 10.29903069138527
360260526,20191108-195445,1,cowboy_boot, 54.39950227737427
985111031,20191030-133714,81,prison, 85.23136377334595
7579558247,20191110-232522,4,stole, 30.571067333221436
4444858590,20191110-120144,3,bikini, 21.41103446483612
6986168000,20191110-200626,2,plate, 83.2955539226532
2045293674,20191108-033423,192,palace, 99.45411086082458
342362151,20191109-144010,20,stage, 24.26285594701767
3959316955,20191110-162038,9,fountain, 27.791020274162292
21496517115,20191110-185531,4,shield, 65.50119519233704
446140936,20191110-205523,1,television, 8.611588925123215
145449430,20191110-202035,1,palace, 32.024821639060974
1555416750,20191108-103155,2,running_shoe, 99.82898831367493
4936592263,20191108-123725,2,web_site, 65.29003977775574
409638865,20190617-194811,881,palace, 34.47318375110626
196037674,20191107-124935,135,motor_scooter, 8.709017932415009
5459467973,20191106-181503,135,palace, 67.30988621711731
5671435515,20191108-164054,15,crate, 20.951741933822632
301564858,20191108-133734,1,groenendael, 16.48387461900711
30417964,20191110-183159,2,abaya, 32.05089271068573
16364430217,20191109-022259,5,scoreboard, 76.85194611549377
9286388628,20191110-160022,1,racket, 21.579325199127197
5050375454,20191110-114805,24,web_site, 23.073098063468933
8322798545,20191109-024917,4,web_site, 85.99896430969238
12066198610,20191109-164858,2,mountain_bike, 20.818281173706055
3570938586,20191109-161734,5,lipstick, 16.014882922172546
2037128134,20191108-180307,2,bookshop, 37.624865770339966
212227915,20191107-103756,1,groom, 48.88722598552704
3607539616,20191109-012107,1,pier, 33.919599652290344
9603073178,20191108-001339,7,patio, 16.503417491912842
10724642566,20191109-232549,7,bath_towel, 72.55634665489197
376649005,20190906-211734,241,jean, 9.741202741861343
4038671607,20191108-215054,1,mailbag, 19.0216526389122
320689128,20191110-132218,51,miniskirt, 34.760281443595886
581444384,20191108-195440,9,barbershop, 12.619513273239136
303118194,20191109-005341,2,fur_coat, 99.98536109924316
34456901,20191107-200407,3,microphone, 35.85349917411804
8162213135,20191108-122424,1,spaghetti_squash, 71.20897769927979
548004589,20191108-192038,1,web_site, 38.29255700111389
10382169874,20191107-211400,3,barn, 30.410516262054443
32628220,20191108-232304,1,screen, 16.21035635471344
5483558623,20191108-082248,2,lab_coat, 15.68039208650589
2077113761,20191109-011209,3,mousetrap, 46.79032564163208
144139311,20191110-093505,17,theater_curtain, 29.734191298484802
175702023,20191110-133413,7,trench_coat, 72.28837013244629
9062988902,20191110-145142,1,park_bench, 16.344672441482544
969881972,20191107-065433,198,prison, 23.485617339611053
9170696999,20191108-171315,3,greenhouse, 32.171979546546936
7105281367,20180806-011440,5031,laptop, 8.075384050607681
21631178753,20190928-142713,222,bib, 15.329742431640625
5974011462,20191109-194950,2,restaurant, 37.582582235336304
38543812,20191108-204011,7,dam, 27.713516354560852
9046759249,20191109-134544,4,lab_coat, 84.33268666267395
1523539962,20191107-101622,3,prison, 22.157801687717438
2023687286,20191110-215340,1,water_tower, 10.654401034116745
8571391648,20191108-213755,3,microphone, 22.939428687095642
476349050,20191110-212042,8,prison, 31.31096065044403
216886594,20191109-222133,1,feather_boa, 44.34232413768768
453454716,20191109-153545,1,monastery, 46.63735628128052
2277976118,20191108-100749,3,envelope, 26.254019141197205
7690347378,20191108-143323,2,beaker, 30.06291091442108
2053023756,20191110-104215,3,cliff, 41.857919096946716
11051265475,20191108-102250,1,hip, 27.53135859966278
570224751,20191110-111449,11,plate, 29.00267243385315
9310479161,20191108-161229,156,prison, 84.05986428260803
7787499274,20191110-165414,12,volleyball, 50.98598003387451
6940496188,20191107-110112,2,palace, 82.00976252555847
46735546,20191110-185624,3,snorkel, 14.442156255245209
239547389,20191109-030241,22,tray, 32.11968243122101
1989333856,20191109-124113,1,bannister, 32.51478374004364
1684346094,20191110-134621,20,lipstick, 35.008400678634644
1492122749,20191109-010107,2,washer, 40.25169610977173
243760434,20191107-100433,2,palace, 66.95660948753357
784085466,20191109-151418,3,flute, 64.63079452514648
238502930,20191107-101527,2,altar, 19.443537294864655
7957282211,20191107-180506,1,web_site, 65.06708264350891
7469761318,20191110-103350,3,chain, 27.3190975189209
2413360146,20191110-181044,1,quilt, 29.29530143737793
2341149491,20191109-022954,2,hotdog, 10.46547144651413
11281646960,20191108-171452,4,ballplayer, 22.528520226478577
4886154611,20191110-133129,1,bow, 14.684073626995087
1300352495,20191107-205258,40,ski, 11.309998482465744
46457468,20191108-222510,4,cowboy_boot, 46.713513135910034
22181503253,20191108-183521,3,gown, 34.98025834560394
178691891,20191108-095538,2,brassiere, 18.133582174777985
3054707201,20191108-170505,3,fountain, 88.11348080635071
6891864,20191109-113201,1,cup, 21.590088307857513
290639196,20191110-155700,6,greenhouse, 60.127055644989014
6203903924,20191108-205204,2,stretcher, 15.790781378746033
7531759312,20191108-204030,5,wig, 48.49669933319092
1811036277,20191109-115639,3,sunglass, 32.67278969287872
10751233858,20191110-172544,3,hamper, 29.142960906028748
608563573,20191107-143657,28,sunglasses, 13.146166503429413
674921988,20191110-141550,35,feather_boa, 35.469260811805725
6533109834,20191108-133649,2,window_shade, 41.32783114910126
1596466939,20191107-085548,3,Band_Aid, 87.93197870254517
175854092,20191107-090530,4,studio_couch, 25.38936734199524
1961056024,20191109-194903,3,castle, 71.48014307022095
11044160008,20191110-173550,2,palace, 67.225581407547
1446382975,20170602-061051,34,bow_tie, 18.548984825611115
7184966728,20191109-203259,1,soccer_ball, 18.385592103004456
2177080460,20191108-112024,1,bolo_tie, 77.97218561172485
10025828821,20191107-235403,1,web_site, 63.15932273864746
5571342721,20191109-121715,6,church, 41.72427952289581
2845903097,20191110-225612,43,ballplayer, 64.37345743179321
4821663558,20191108-174006,16,bow_tie, 5.8104004710912704
7727561185,20191108-205025,2,palace, 86.66480779647827
12571303500,20191107-193925,2,volleyball, 69.05995011329651
371776263,20191110-111610,2,wig, 48.33512306213379
6399083834,20191107-083209,2,handkerchief, 34.8404586315155
5829078142,20191109-190459,2,binder, 22.127903997898102
1608354079,20191109-144947,1,jigsaw_puzzle, 56.14688992500305
6835231417,20191109-213638,3,racket, 39.61954414844513
1549422967,20191110-184532,1,web_site, 77.11050510406494
1478782167,20191108-202828,4,plate, 58.76926779747009
37320782,20191107-113348,1,palace, 99.55576062202454
6742540367,20191108-181637,31,fountain, 88.5755181312561
24845992,20191107-235540,3,fur_coat, 92.77912378311157
46225102,20191109-165005,4,web_site, 84.81186032295227
23443527248,20191110-001939,5,barbershop, 53.708577156066895
4821663558,20191108-174006,89,bow_tie, 5.8104004710912704
10085298945,20191108-094512,1,comic_book, 43.83690059185028
21629407302,20191108-165410,1,iPod, 38.1827712059021
176783058,20191110-165412,1,church, 91.97625517845154
4055626932,20191110-161855,3,bikini, 50.20698308944702
503719026,20191109-154550,2,pug, 23.035910725593567
1672984050,20191109-204322,1,park_bench, 13.14733773469925
1931096776,20191108-191846,2,crane, 79.76683378219604
203217736,20191110-120031,1,torch, 12.829762697219849
1113752980,20191110-112613,7,scoreboard, 20.625506341457367
6203903924,20191110-000858,1,book_jacket, 90.85623621940613
1520864034,20191031-185331,14,restaurant, 80.34051656723022
23433098569,20191108-031359,1,clog, 34.80730056762695
256315298,20191109-022740,2,sunglasses, 27.598875761032104
2978742608,20191108-164232,1,ambulance, 25.869497656822205
10431381969,20191109-130256,1,web_site, 55.188584327697754
268240413,20191110-115951,2,red_wine, 21.21339440345764
5618600633,20191108-214559,7,web_site, 54.359614849090576
3276484634,20191109-023621,1,menu, 43.770113587379456
409638865,20190715-203734,697,feather_boa, 14.120523631572723
295843177,20191031-201947,166,face_powder, 87.11700439453125
22576031797,20191109-233450,1,web_site, 37.59847283363342
20730747804,20191109-191735,4,bulletproof_vest, 32.817646861076355
240643919,20191109-211553,10,wallet, 37.51908242702484
3318729997,20191108-142025,2,restaurant, 65.04161357879639
1823849324,20191109-185510,1,volleyball, 41.441309452056885
33126787,20191110-200938,2,pole, 26.63894295692444
1102309331,20191107-120719,2,pillow, 64.06156420707703
207393602,20191107-114113,30,sliding_door, 39.85746502876282
50253916,20191110-114617,3,drum, 46.51046097278595
680893081,20191110-112621,148,switch, 64.37479853630066
2249470143,20191109-213749,9,soccer_ball, 20.706714689731598
11817258755,20191107-110003,2,balance_beam, 51.31518244743347
2306338437,20191108-210449,14,swimming_trunks, 63.87813091278076
968677836,20191109-201632,7,cinema, 59.11201238632202
21990577927,20191109-134622,2,running_shoe, 97.92192578315735
257066465,20191109-221048,3,violin, 78.49936485290527
1624545166,20191108-140530,107,remote_control, 14.132893085479736
2995002581,20191018-120515,60,wig, 95.10192275047302
4648157645,20191109-001325,4,web_site, 29.740193486213684
13257668214,20191013-190008,239,studio_couch, 50.59531927108765
200546429,20191108-140130,2,meat_loaf, 39.95329141616821
5632802847,20191109-122804,3,library, 13.985683023929596
241236713,20191107-202815,2,miniskirt, 97.83018827438354
8975133333,20191109-150045,2,book_jacket, 55.36431074142456
4501246699,20191108-201829,2,prison, 74.27436113357544
212485835,20191108-164005,6,spider_web, 20.16957700252533
2177202675,20191107-081017,4,chocolate_sauce, 22.231367230415344
4226009969,20191107-085539,1,bakery, 38.14378082752228
1643171896,20191108-082534,2,accordion, 84.37293767929077
206651679,20191110-114726,32,stage, 53.48506569862366
19871786895,20191110-173641,7,Samoyed, 86.99348568916321
17861781898,20191108-122657,4,barbershop, 31.076785922050476
231716652,20191108-173816,1,shopping_basket, 20.027615129947662
21512531660,20191109-193817,1,Old_English_sheepdog, 87.99751996994019
2014202418,20191109-161653,4,bonnet, 79.66208457946777
39343025,20191109-202218,2,tub, 5.069219693541527
285847024,20191108-000631,16,pillow, 79.60096597671509
9124391499,20191103-174846,111,jigsaw_puzzle, 53.881847858428955
15498581421,20191108-220337,1,carton, 60.77655553817749
16604955561,20191110-135451,7,soccer_ball, 78.94858717918396
1219918971,20180727-184300,76,diaper, 39.09677863121033
6439285909,20191107-235315,1,harvestman, 92.03056693077087
407449275,20191110-214254,1,miniskirt, 60.86704134941101
1078443001,20191110-145133,3,fire_engine, 21.132533252239227
145734397,20191110-200651,18,umbrella, 28.395196795463562
16413754508,20191109-001739,8,pay-phone, 50.98165273666382
22987853487,20191108-095851,2,web_site, 40.16727805137634
306282166,20191108-114138,2,church, 61.34204864501953
354667501,20191109-113250,3,stethoscope, 24.13313388824463
20405037000,20191110-222531,1,bannister, 40.6749427318573
7836927275,20191108-211406,74,soccer_ball, 76.38242244720459
5627622211,20191107-214717,2,lampshade, 73.78827929496765
173736011,20191110-210914,5,feather_boa, 61.932843923568726
2376371930,20191109-171258,29,torch, 39.62613046169281
10059405,20191110-235428,1,suit, 98.98175597190857
1946624820,20191110-195626,5,greenhouse, 88.04726600646973
5716894942,20191109-024447,1,church, 27.47017741203308
2996764260,20190321-131124,151,volcano, 63.50763440132141
8409539109,20191108-215231,1,marimba, 52.42539048194885
2350861714,20180901-113654,3594,prayer_rug, 59.60590839385986
13628982,20191108-190537,13,umbrella, 10.23283302783966
23364320671,20191108-233601,1,kimono, 64.28729891777039
6742540367,20191108-181637,14,fountain, 88.5755181312561
17674906497,20191107-110116,1,desk, 21.158945560455322
435921719,20191110-164113,1,syringe, 35.12730896472931
8489074162,20191107-085347,1,racer, 9.496626257896423
5717976941,20191111-001253,1,tub, 34.38825309276581
5459467973,20191105-182108,139,palace, 85.29500961303711
7326013833,20191110-132057,6,ski, 23.42330515384674
6475516934,20191108-181359,1,jean, 13.760659098625183
15754978495,20191110-164035,14,racket, 11.91381961107254
23220911373,20191108-170422,2,fur_coat, 63.26150894165039
573527851,20191108-225937,2,palace, 92.53919720649719
11336968442,20191109-014050,6,studio_couch, 95.66311836242676
1253859025,20191109-150121,2,four-poster, 56.18581771850586
6532517717,20191108-164114,4,meat_loaf, 99.39678907394409
23310820751,20191108-183621,1,ballplayer, 48.97688925266266
463347336,20190104-042629,237,web_site, 82.81427025794983
2014729299,20191110-172449,3,neck_brace, 85.99464297294617
409638865,20190724-201941,707,palace, 86.5929663181305
1804593739,20191109-225351,5,hotdog, 68.24365258216858
800600528,20191109-143727,8,fountain, 18.36457848548889
531195556,20191109-194919,1,pedestal, 39.3966406583786
3498764621,20190803-160729,36,valley, 70.58516144752502
145734397,20191107-211338,6,kimono, 16.176919639110565
19273187953,20191109-192700,3,Band_Aid, 65.51089882850647
1112202634,20191110-213042,5,jean, 18.532000482082367
265597995,20191109-121735,9,library, 12.114989757537842
22959568559,20191107-200313,2,palace, 82.0956289768219
5848894605,20191107-101311,3,flagpole, 7.783237844705582
6487856950,20191105-193759,199,wig, 70.28982639312744
18802620462,20191108-082622,2,plate, 46.383288502693176
1034189257,20191108-173840,4,bikini, 17.607273161411285
11348331831,20191109-215802,6,barbershop, 58.30411911010742
12352647648,20191110-115022,4,restaurant, 7.4530914425849915
23786843549,20191107-181640,2,church, 27.69312560558319
8617919129,20191109-200030,1,web_site, 37.24030554294586
18729949708,20191109-010706,2,apron, 70.34013271331787
1958279183,20191107-084151,2,confectionery, 27.494698762893677
11585863940,20191109-141828,1,lab_coat, 28.95655930042267
10687159625,20191108-163021,3,Leonberg, 43.78560781478882
9698923646,20191109-141735,1,binder, 30.105310678482056
1549929914,20190821-223330,128,greenhouse, 58.680254220962524
2368767915,20191110-182018,3,dock, 47.164174914360046
1836185149,20191107-213648,1,sunglasses, 34.5040887594223
256908648,20191110-114241,6,maillot, 64.20965194702148
300623609,20191110-183151,10,book_jacket, 65.49999713897705
2927614025,20191108-220208,2,groom, 49.05237853527069
7051508897,20191110-235227,1,book_jacket, 25.400063395500183
2106182672,20191110-144101,1,Indian_elephant, 11.04380115866661
5434266194,20191109-002004,1,shower_cap, 13.25731873512268
559186220,20191107-080838,3,prison, 92.18929409980774
4628165447,20191110-124147,8,sweatshirt, 23.284421861171722
1987301326,20191110-233016,4,fountain, 91.30325317382812
2996764260,20190102-204028,95,greenhouse, 43.479302525520325
830842539,20191109-004354,3,jersey, 89.75359797477722
4575996977,20191109-112130,74,scabbard, 47.065576910972595
8376347588,20191110-172705,3,coho, 33.59289765357971
5991443408,20190917-182407,93,ballplayer, 18.122918903827667
4140421494,20191109-160735,5,palace, 82.2236716747284
15444648170,20191107-214935,2,stopwatch, 80.25280833244324
19085746663,20191110-001900,1,handkerchief, 24.672549962997437
6867404248,20191104-003619,423,palace, 65.58337211608887
7744263015,20191108-093636,4,pillow, 37.94322907924652
450584000,20191109-225046,1,dining_table, 86.52808666229248
22924683399,20191108-164027,1,seashore, 15.12468159198761
8612303405,20191109-234457,1,web_site, 16.218510270118713
9473085267,20191110-135655,10,syringe, 47.010594606399536
7197231281,20191108-230647,57,dome, 32.934001088142395
1563536049,20191110-233922,1,traffic_light, 18.256954848766327
10443520560,20191111-001349,3,palace, 32.02449083328247
4038683139,20191109-133512,5,passenger_car, 31.492894887924194
11433673002,20191109-150121,28,laptop, 19.75780427455902
259260971,20191109-151257,1,ice_cream, 67.6580548286438
290451834,20191109-130242,4,sunglasses, 53.533464670181274
177928902,20191108-201813,3,ski, 26.998037099838257
1520864034,20191109-123801,5,cliff_dwelling, 89.20246958732605
6104783050,20191110-112601,1,web_site, 18.92806887626648
8582199103,20191108-102134,2,palace, 50.355905294418335
1642309644,20191110-140509,9,restaurant, 18.835318088531494
13257668214,20191024-005825,241,bow, 17.239844799041748
1361173521,20191110-111646,2,abaya, 10.279930382966995
2323370389,20191110-120000,3,streetcar, 62.27405667304993
17941318505,20191110-175037,3,bikini, 95.12914419174194
1448545993,20191109-222626,50,stole, 11.683300882577896
1697463665,20191109-013656,6,microphone, 23.86206090450287
844695449,20191108-223746,2,accordion, 31.943577527999878
7627966,20191109-163918,3,sunglasses, 63.58577013015747
5659637807,20170808-232415,18,grand_piano, 93.1195318698883
908003455,20191110-232130,4,swing, 64.3076241016388
4156782341,20191109-223352,19,chainlink_fence, 32.70686864852905
182000343,20191108-133651,3,Italian_greyhound, 15.606318414211273
13559618465,20191108-082930,38,minivan, 79.15298342704773
306400255,20191108-222446,2,gown, 38.983744382858276
2308847094,20191109-001035,2,miniskirt, 10.649541765451431
2818895231,20191109-152411,1,sandal, 39.768725633621216
12889422706,20191108-082759,1,web_site, 93.4083104133606
4255650221,20191109-022020,5,stole, 48.080748319625854
1711013928,20191107-211341,1,chest, 18.1511789560318
39906488,20191109-144030,3,palace, 56.466180086135864
218188389,20191109-133804,14,plate, 37.9415363073349
193866881,20191110-223625,2,palace, 21.687743067741394
608563573,20191105-204903,17,slot, 25.6572425365448
1539831323,20191110-113904,1,valley, 21.775156259536743
4065638862,20191109-172421,1,maillot, 36.046162247657776
385108033,20191109-172350,1,seat_belt, 67.8976833820343
6928706404,20191110-120130,1,safe, 20.594783127307892
9124391499,20191105-234340,44,comic_book, 86.92513108253479
5913323644,20191109-022059,1,cloak, 8.602581173181534
2817107010,20191108-183558,3,rifle, 32.27046728134155
2965098543,20191109-144044,1,abaya, 25.751778483390808
8700902148,20191109-132156,24,football_helmet, 42.887428402900696
1432890914,20191108-131212,7,miniskirt, 55.941760540008545
13494354439,20191108-195421,2,bikini, 10.995395481586456
6010295222,20191109-003944,2,miniskirt, 93.27830076217651
888630134,20191108-232433,7,wig, 92.72234439849854
5807070543,20191109-014833,2,spider_web, 45.00747323036194
4099877623,20191109-152230,4,tripod, 30.215629935264587
23435468591,20191109-220212,6,web_site, 35.84347069263458
17190021009,20191110-123222,2,bathtub, 25.688156485557556
9124391499,20191107-234146,117,breakwater, 88.62408995628357
10745452383,20191108-094531,1,palace, 12.799955904483795
2209152394,20191107-090357,6,horse_cart, 20.131301879882812
7238267130,20191107-095821,9,tray, 50.744980573654175
6782233740,20191109-163744,5,bikini, 30.539917945861816
5944721295,20191109-023836,2,balance_beam, 36.190053820610046
22852305385,20191109-200104,1,dalmatian, 34.47895348072052
6709523708,20191109-113301,2,web_site, 43.65524351596832
1082366648,20191105-162810,104,cliff, 25.241723656654358
6818761594,20191109-124338,2,cloak, 25.360187888145447
21612149472,20191110-214225,3,poncho, 50.32877326011658
326571069,20191108-191307,7,wig, 19.657281041145325
1729086761,20191108-144800,50,fountain, 48.203909397125244
5160453608,20191108-111354,1,web_site, 26.54668390750885
8660595320,20191109-172415,10,web_site, 59.77749228477478
10705225691,20191109-140938,3,palace, 89.5255446434021
6525095739,20191110-234047,3,comic_book, 31.616505980491638
1382438769,20191107-094814,1,stethoscope, 18.807020783424377
1042363597,20191109-114334,4,window_screen, 24.302107095718384
17918092,20191108-105408,1,neck_brace, 44.818443059921265
6871839403,20191006-201710,31,bib, 7.473704218864441
1697919753,20191110-153443,2,maze, 98.54815602302551
976796557,20191108-220303,9,whistle, 16.140082478523254
14184603991,20191109-160715,11,stage, 71.59430980682373
3250594038,20191108-094346,3,shoji, 49.306902289390564
1632452128,20191109-222005,4,gown, 86.72433495521545
7269613079,20191014-123043,343,palace, 99.30081367492676
409638865,20190729-203726,757,palace, 41.432005167007446
17333700943,20191110-164240,1,apron, 37.31384575366974
10848466497,20191110-114535,1,screen, 35.72559952735901
1550361824,20191109-191620,1,miniskirt, 34.4734251499176
13257668214,20191008-023509,266,groom, 52.38523483276367
19688015529,20191108-184610,5,frying_pan, 62.353336811065674
